accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json
K6Z6W8,79,0.379746835443038,30,integrated_gradients,0.4496598639455783,0.3642076723021631,0.36666666666666664,"[14.895156860351562,7.688724517822266,12.708405494689941,5.828774929046631,7.877240180969238,5.207500457763672,6.728180885314941,6.828444480895996,6.496279716491699,4.043647766113281,8.375926971435547,8.2108154296875,5.658892631530762,5.420688629150391,7.366065979003906,6.042376518249512,5.8069000244140625,6.861418724060059,5.684394359588623,7.405416488647461,3.7052035331726074,5.554566383361816,5.895169258117676,11.100879669189453,3.759437084197998,6.693358898162842,11.38575553894043,5.458584785461426,5.8045334815979,6.151021957397461,9.575368881225586,10.55355453491211,7.706768035888672,4.223342418670654,4.952340126037598,7.116554260253906,8.713138580322266,4.455008506774902,7.320188045501709,5.412062644958496,5.149113655090332,6.939257621765137,7.514435291290283,8.436866760253906,6.524509429931641,6.533199310302734,6.809938430786133,4.661259651184082,5.707825660705566,4.092787265777588,4.400578498840332,4.833971977233887,3.203892230987549,3.1348490715026855,3.2666921615600586,7.094747543334961,3.5038657188415527,6.703530311584473,4.450348377227783,6.051285266876221,7.330089569091797,7.360957145690918,7.571775913238525,5.343688488006592,5.393607139587402,3.4047579765319824,4.321968078613281,3.7774312496185303,3.2202162742614746,5.330484390258789,4.84131383895874,9.416924476623535,11.884373664855957,5.959872722625732,4.568109035491943,6.208714962005615,7.276327610015869,5.867258071899414,8.885346412658691]"
K6Z6W8,79,0.379746835443038,30,random_mean,0.5012176870748299,0.41066595724552957,0.3826666666666666,
K6Z6W8,79,0.379746835443038,30,shuffled_mean,0.5018163265306123,0.4122012938444602,0.38233333333333336,
K7B0S9,108,0.1388888888888889,15,attention_weights,0.38422939068100354,0.13621204565395836,0.13333333333333333,
K7B0S9,108,0.1388888888888889,15,integrated_gradients,0.4186379928315412,0.1229757544677601,0.06666666666666667,"[9.249305725097656,7.708739280700684,7.039032936096191,3.66606068611145,3.4374570846557617,3.6064162254333496,3.234315872192383,4.534656524658203,4.410058975219727,3.5966033935546875,4.62507438659668,5.353836536407471,5.5711541175842285,2.5243115425109863,5.4443039894104,7.358115196228027,5.943479537963867,6.502183437347412,2.6344146728515625,9.801923751831055,10.143983840942383,4.252164363861084,4.020923614501953,7.041045188903809,7.828639030456543,5.378498077392578,6.852992057800293,4.506658554077148,8.532093048095703,9.925026893615723,5.641786575317383,7.14691162109375,7.018705368041992,6.266123294830322,9.600862503051758,6.2921247482299805,6.122233867645264,8.159845352172852,5.892817974090576,6.932879447937012,10.42232608795166,8.972310066223145,12.35213851928711,5.443013668060303,10.55935001373291,6.31396484375,5.655664443969727,9.991008758544922,6.413548469543457,8.960437774658203,9.581469535827637,3.528240442276001,5.019696235656738,10.627253532409668,5.610888957977295,6.479856491088867,4.56900691986084,3.8431777954101562,3.8893206119537354,3.005863666534424,7.305699348449707,4.997879981994629,5.751619338989258,7.165306091308594,6.6457343101501465,3.8105952739715576,4.040341377258301,3.6823606491088867,2.730597972869873,5.8929443359375,2.5582380294799805,9.142319679260254,3.6569957733154297,3.6958882808685303,6.525078773498535,3.8885772228240967,3.366267442703247,3.186601161956787,3.4479308128356934,6.003134727478027,5.819146156311035,3.202145576477051,4.297201156616211,4.741082191467285,4.069963455200195,3.568100929260254,3.9818596839904785,2.955307722091675,5.581209182739258,5.353037357330322,3.080042839050293,5.008805274963379,5.100950241088867,4.879116058349609,2.7319931983947754,3.2750728130340576,3.799665927886963,2.16701340675354,4.335823059082031,6.18412446975708,3.29494047164917,3.8179197311401367,3.585681915283203,2.9639554023742676,4.196183204650879,5.733267307281494,5.129539966583252,9.868318557739258]"
K7B0S9,108,0.1388888888888889,15,random_mean,0.5118566308243727,0.18053247043354148,0.14933333333333332,
K7B0S9,108,0.1388888888888889,15,shuffled_mean,0.4932831541218637,0.1719425998272463,0.13266666666666663,
K7AKA2,455,0.06593406593406594,30,attention_weights,0.5730980392156864,0.0738179129112255,0.0,
K7AKA2,455,0.06593406593406594,30,integrated_gradients,0.3367058823529412,0.04741670037353319,0.0,"[4.312079429626465,2.981877326965332,3.333374500274658,0.9476078748703003,1.1136201620101929,1.2235521078109741,1.8328578472137451,1.1487865447998047,2.9795384407043457,0.9105740785598755,1.4414911270141602,1.6297608613967896,1.2888877391815186,1.0488380193710327,0.8172709941864014,0.6498254537582397,0.9960446357727051,1.7519896030426025,0.9776217937469482,1.042587161064148,1.327136516571045,1.9660422801971436,2.0589051246643066,0.9096338748931885,2.0165107250213623,1.4210922718048096,1.3356722593307495,1.0129058361053467,1.6160099506378174,0.9410580992698669,1.245667576789856,1.2917896509170532,1.0198068618774414,0.8248661756515503,1.4734015464782715,1.4627270698547363,0.9811372756958008,0.998813807964325,0.7819207310676575,0.9022892117500305,0.7236763834953308,0.7629651427268982,0.9900091886520386,1.2036044597625732,0.7999634742736816,1.00980544090271,0.7557963728904724,1.0659716129302979,0.7262824773788452,0.5909636616706848,1.0501506328582764,1.0316863059997559,1.659209966659546,1.560967206954956,1.7096558809280396,1.025574803352356,0.9085350632667542,0.7658812403678894,0.6808648705482483,0.5486325621604919,0.9135975241661072,1.0560882091522217,1.2795275449752808,1.1002089977264404,2.3654730319976807,0.7967568635940552,1.0994923114776611,0.7894988059997559,0.7352943420410156,0.5046262741088867,0.900250256061554,0.5316076278686523,0.5150327086448669,0.8339871168136597,1.2692606449127197,0.6461834907531738,0.7450175285339355,1.7078179121017456,0.7875607013702393,1.2195143699645996,0.9470424056053162,1.1646456718444824,0.7461372017860413,1.2670120000839233,0.5979050397872925,1.2192602157592773,1.2200827598571777,1.4963064193725586,0.741810142993927,1.2958310842514038,0.9508140087127686,0.7751630544662476,0.9295849800109863,0.7168434858322144,1.275682806968689,0.8730345368385315,0.7468588352203369,0.7628922462463379,0.5918893814086914,1.2674169540405273,0.7951521277427673,1.228468656539917,0.8434486985206604,1.8717292547225952,0.6349437236785889,2.3283512592315674,0.86115562915802,0.8427152037620544,0.7902350425720215,0.49018093943595886,0.6669397354125977,0.5782439708709717,1.2235875129699707,0.5354758501052856,0.7297499179840088,0.6213057041168213,0.7665991187095642,0.5153307914733887,0.5239566564559937,0.6516880989074707,0.5490192770957947,0.7150952816009521,0.6626241207122803,0.519951581954956,2.3855934143066406,0.5208427906036377,0.5824442505836487,0.551376223564148,0.5231363773345947,1.2274141311645508,0.7154759168624878,0.8281127214431763,0.6141067743301392,0.6329905986785889,0.7587368488311768,0.8168601989746094,0.44006967544555664,0.9740490317344666,0.6879427433013916,0.7162731885910034,1.2199397087097168,0.5558243989944458,0.5895097255706787,0.7016376256942749,0.8088491559028625,1.1228680610656738,0.5035475492477417,0.6214998960494995,0.6324605345726013,2.2828636169433594,0.6682954430580139,0.7390885949134827,0.8142547607421875,0.7189905643463135,1.057558536529541,0.6731685400009155,0.7792096138000488,1.0558042526245117,0.6524982452392578,0.607305109500885,0.72463059425354,0.6521901488304138,0.7224116325378418,0.7975043058395386,0.7668458223342896,0.4785313606262207,0.724402904510498,0.5016225576400757,0.7360707521438599,0.518811047077179,1.954654335975647,0.5394513607025146,0.6817355751991272,0.6860926747322083,0.6714322566986084,0.6168128252029419,0.6438853740692139,0.6831608414649963,0.7927387952804565,0.666949987411499,0.9980065822601318,0.8111756443977356,0.5098569393157959,0.6355353593826294,0.4776296019554138,0.4694368243217468,0.38394695520401,0.44903337955474854,0.8330001831054688,0.8722116947174072,0.536386251449585,0.663658857345581,0.37614381313323975,0.7530758380889893,0.4954887330532074,0.6752942800521851,0.6215449571609497,0.6721259355545044,0.6445989608764648,1.1709668636322021,0.6671895384788513,0.5507848858833313,1.7623013257980347,0.5803834795951843,0.6034184098243713,0.7800883054733276,0.7271608114242554,0.4492398798465729,0.8223586082458496,0.549338698387146,0.8475953340530396,0.6660211682319641,0.7244079113006592,0.8827064037322998,0.8166937828063965,0.6873823404312134,0.7616729736328125,1.4870083332061768,0.5641896724700928,0.7169128656387329,0.6573128700256348,0.44809091091156006,0.5485302805900574,0.5727715492248535,0.7154107093811035,0.757879376411438,0.5248650312423706,0.7715181708335876,0.8410067558288574,0.8848421573638916,0.6135883331298828,0.6191763877868652,0.5284885168075562,0.748827338218689,0.45353278517723083,0.6775297522544861,0.6364375948905945,1.1709526777267456,1.2079827785491943,0.7995476126670837,0.8307886719703674,0.9672915935516357,1.630428671836853,0.7856835126876831,0.6139398813247681,0.7873987555503845,0.5754945278167725,0.7293531894683838,0.9413012266159058,0.8781460523605347,0.5470898151397705,1.044185996055603,0.9143452644348145,1.2891874313354492,0.4435533285140991,1.8420735597610474,0.7569113373756409,0.8430954217910767,0.6989763975143433,0.6423357129096985,0.4521127939224243,0.6098305583000183,0.6595659255981445,0.5502927303314209,2.4839372634887695,1.3998937606811523,1.2157725095748901,0.893225371837616,0.5567176342010498,0.6766912937164307,0.7159832715988159,0.7420846223831177,0.8493651151657104,0.7236322164535522,0.7238726019859314,1.334846019744873,0.6357636451721191,0.5927382707595825,0.5930489897727966,1.184368371963501,1.022730827331543,0.5328116416931152,0.6578338146209717,0.48687154054641724,0.5187052488327026,1.1771005392074585,0.5122602581977844,0.6678246855735779,0.8246612548828125,0.7213873863220215,0.6419501304626465,0.7551285028457642,0.670030415058136,0.47381794452667236,0.4753880500793457,0.47027862071990967,0.7774243354797363,1.183508038520813,0.4638825058937073,2.2288832664489746,0.5895888805389404,0.5900068283081055,0.6369284987449646,0.7609459161758423,0.8961045145988464,0.576748251914978,0.49243202805519104,0.5713505744934082,0.6612594127655029,0.7050544023513794,0.695609450340271,1.246882677078247,0.6715227365493774,0.7638921737670898,0.48331180214881897,1.1533583402633667,1.366786241531372,0.883558988571167,0.9113146066665649,1.130964994430542,0.9766256213188171,1.1442477703094482,1.1406346559524536,1.2313646078109741,1.03261399269104,1.1194648742675781,1.0672094821929932,0.8129563331604004,1.5600792169570923,0.949609637260437,1.2717201709747314,1.6066441535949707,1.436479926109314,1.0796133279800415,0.6217918992042542,0.8088933229446411,0.6432565450668335,0.9636997580528259,1.2764816284179688,0.6586025953292847,0.6186806559562683,0.7525650262832642,0.7537753582000732,0.7772729396820068,1.660340428352356,0.7138547897338867,0.6639531850814819,0.5823826789855957,0.6695539951324463,1.0877048969268799,0.7234893441200256,0.5966581106185913,0.9621454477310181,0.5623490810394287,0.5346030592918396,0.5328755378723145,0.9333336353302002,0.7289489507675171,0.7081900238990784,1.1377466917037964,0.6143772602081299,0.488079696893692,1.0824198722839355,0.5349706411361694,0.5954117774963379,0.5044283270835876,0.89504474401474,0.8621517419815063,0.6912473440170288,0.45985737442970276,0.6049761772155762,0.9949086904525757,1.3764827251434326,1.0411152839660645,1.1611130237579346,0.9343315362930298,1.2847033739089966,1.0409034490585327,0.9776744246482849,0.5573650598526001,0.6640468239784241,0.6178393363952637,1.037124514579773,0.6292188763618469,0.5397206544876099,1.1028945446014404,0.6866581439971924,0.7376291751861572,1.4237537384033203,0.5079300403594971,0.4692431092262268,0.7562357187271118,1.2782678604125977,1.0605061054229736,0.9319137930870056,0.7379671335220337,0.9700300693511963,0.717633843421936,0.9872138500213623,0.6259127259254456,0.5808407068252563,0.906067967414856,0.6734991073608398,1.1735650300979614,0.8384354114532471,0.7558659911155701,0.6671651005744934,0.7922675013542175,1.3499054908752441,0.7506875395774841,1.5040595531463623,0.725143313407898,0.42897260189056396,1.0137476921081543,0.7302618026733398,0.6939906477928162,0.48853981494903564,0.5105079412460327,1.0607091188430786,0.6202659010887146,0.7938734889030457,0.43719127774238586,0.4942936301231384,0.9897875785827637,0.717589795589447,0.4984436631202698,1.2669789791107178,0.9023348689079285,1.1634043455123901,1.0962917804718018,0.6266887187957764,1.8848834037780762,0.7253090143203735,1.2139763832092285,1.5991625785827637,0.5668987035751343,0.6589314937591553,0.6851015090942383,0.7742689847946167,0.72099769115448,0.7036821842193604,0.7027940154075623,0.8582624197006226,0.7164838910102844,0.5962332487106323,0.6954492330551147,0.6221296787261963,0.9479471445083618,0.9103699922561646,1.3100894689559937,0.5939374566078186,0.6176328063011169,0.851557731628418,0.7152571678161621,0.9326508045196533]"
K7AKA2,455,0.06593406593406594,30,random_mean,0.5054454901960785,0.0807876152966056,0.06866666666666667,
K7AKA2,455,0.06593406593406594,30,shuffled_mean,0.506686274509804,0.07789470040118454,0.06333333333333332,
K6ZY75,107,0.14018691588785046,15,attention_weights,0.4318840579710145,0.12281623156317384,0.0,
K6ZY75,107,0.14018691588785046,15,integrated_gradients,0.5086956521739131,0.1559228011524414,0.13333333333333333,"[14.832721710205078,11.287395477294922,7.323955059051514,5.61004638671875,4.0711469650268555,10.317078590393066,4.747945785522461,9.19328498840332,6.628138542175293,5.147967338562012,3.648500919342041,4.102457046508789,5.244582176208496,6.822591781616211,4.58057975769043,4.318889617919922,3.517561912536621,4.210555076599121,3.2493486404418945,4.504963397979736,7.905667304992676,3.076263666152954,3.0443220138549805,5.30814790725708,5.06230354309082,3.683584213256836,3.2942211627960205,3.6435320377349854,4.442777633666992,3.1082472801208496,5.575740814208984,3.4991250038146973,2.8367726802825928,5.515494346618652,4.575274467468262,4.5782904624938965,3.9099197387695312,4.085453987121582,5.900700569152832,3.351590633392334,9.74547004699707,5.548791885375977,9.74410343170166,5.033734321594238,3.1730844974517822,4.387581825256348,3.998965263366699,5.519461154937744,4.299003601074219,2.7639241218566895,2.580475330352783,4.043198585510254,3.2689130306243896,7.216126441955566,3.824110984802246,5.74599552154541,10.208199501037598,4.801918983459473,7.400943756103516,5.605833053588867,7.339517593383789,9.6851806640625,8.088162422180176,5.243147373199463,7.401529788970947,6.80356502532959,10.888650894165039,3.6458818912506104,5.677967071533203,2.9487111568450928,3.2459654808044434,3.3281569480895996,4.32595157623291,5.089109420776367,3.8938305377960205,4.13397216796875,5.413473129272461,3.680553436279297,3.3260459899902344,4.076162338256836,3.593203544616699,3.768775463104248,4.647368907928467,3.5118257999420166,2.740776300430298,2.745260238647461,2.560983180999756,3.4648780822753906,1.9492816925048828,4.441965103149414,2.8532276153564453,3.637080669403076,5.2433271408081055,4.171145439147949,4.127054691314697,3.1147615909576416,3.2728447914123535,3.4576802253723145,2.761281728744507,4.577351093292236,3.485457181930542,3.6737818717956543,3.0643410682678223,2.8915042877197266,3.1652140617370605,3.7975783348083496,11.490405082702637]"
K6ZY75,107,0.14018691588785046,15,random_mean,0.4997898550724639,0.1689912017604627,0.13066666666666663,
K6ZY75,107,0.14018691588785046,15,shuffled_mean,0.4820362318840579,0.1664202249678763,0.1313333333333333,
K6Z6R1,83,0.3614457831325301,30,attention_weights,0.5389937106918239,0.39504016687765886,0.4,
K6Z6R1,83,0.3614457831325301,30,integrated_gradients,0.20377358490566036,0.2455062539664578,0.06666666666666667,"[29.594715118408203,23.374011993408203,9.41888427734375,8.322223663330078,7.252716064453125,9.343332290649414,5.740001678466797,5.856595039367676,6.095141410827637,6.041202545166016,5.301540851593018,7.64762020111084,11.58220100402832,6.68274450302124,8.20846176147461,7.478767395019531,6.211103439331055,12.676444053649902,10.811029434204102,8.059091567993164,7.043227672576904,8.244050979614258,8.325550079345703,9.300285339355469,5.493484020233154,5.345606327056885,7.441822528839111,7.126644134521484,11.751300811767578,6.896874904632568,5.3756818771362305,6.014871120452881,7.486698150634766,6.3237409591674805,4.886617183685303,6.278967380523682,5.990190029144287,6.810070037841797,5.489161491394043,4.781553745269775,6.632279396057129,4.888810157775879,5.552054405212402,7.338492393493652,6.207352638244629,5.8435869216918945,9.769059181213379,8.390874862670898,6.848395347595215,5.095434665679932,9.787365913391113,4.0749664306640625,6.012758255004883,7.075723171234131,8.044525146484375,8.317632675170898,6.15446662902832,5.916278839111328,6.69486141204834,6.770661354064941,3.968465566635132,4.509500503540039,5.558858394622803,4.737410545349121,5.104424476623535,3.9437174797058105,3.8426432609558105,4.070642471313477,4.281603813171387,5.195568561553955,4.087601184844971,4.438518047332764,4.738498687744141,3.9047062397003174,6.255742073059082,10.401095390319824,3.270899772644043,5.035619735717773,3.29494309425354,4.257513999938965,7.555019378662109,10.937352180480957,12.45102310180664]"
